,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
2526,MA3071,ENGINEERING EXPERIMENTS (ME),1.0 AU,NA,Yes,Letter Graded,,MA3072,"Code Title P3.1 Unsymmetric Bending P3.2 Behaviour of Composite Beam P3.3 Stiffness and strength of Irregular-shaped Beam P3.4 Ultimate Load.Of A Beam Under Bending P3.5 Machine Vibration analysis and Fault Recognition P3.6 Vibration Testing.Of Multiple..DOF Systems P3.7 Control Of Vibration P3.8 Vibration Of A 4 Cylinder Engine P3.9 CAD/CAM and CNC P3.10 Plastic Injection Moulding P3.11 Thermo-forming P3.12 Design for manufacture and assembly P3.13 Performance evaluation of milling operations P3.14 Evaluation of surface finish produced by various methods P3.15 Product disassembly P3.16 Design and construction of an analogue PID controller P3.17 Real Time Control & AI Prog of robot beetle P3.18 Motion control of a ball screw system P3.19 A study of servo-hydraulic system P3.20 Liquid level control P3.21 Study of industrial motor characteristics P3.22 Combined heat transfer by free convection and radiation P3.23 Gas Turbine P3.24 Flow over an aerofoil section P3.25 Compressible flow P3.26 Fan Characteristics for differ P3.27 Thermal radiation unit P3.28 Forced convection in tubes P3.29 Convective Heat Transfer P3.30 Film and dropwise condensation E3.1 Dynamic Vibration Absorber E3.2 Vibration of a 2-DOF System E3.3 Computer Modelling, Simulation and Control of an Electromechanical System E3.4 Control Of A Dc Servomotor E3.5 Heat Exchanger E3.6 Transient Heat Conduction"
2527,ML0003,KICKSTART YOUR CAREER SUCCESS,1.0 AU,NA,Yes,Pass/Fail,,AB1002,"This course is a foundation module on essential career preparation skills. This course equips you with practical skills needed in your personal development and job search to help you succeed in a new disruptive workplace. This course is open to all Year 2 students. In today's competitive world, it is crucial that career preparation skills are learnt early to ensure that competitive edge is sharpened with a heightened sense of workplace values and ethics."
2528,HE2003,ECONOMETRICS I,3.0 AU,NA,Yes,Letter Graded,HE1005 OR MH2500(Corequisite) OR MH3500(Corequisite) OR HE1004 (Min Grade :A-) OR MH1820(Corequisite) OR MH2814,"HE2004, HE2005","Discussions of different estimations of the econometric models, their tests and their applications. Topics include the Simple Linear Regression Model, Generalized Linear Regression Models, Dummy variable models, dynamic models and introductory time series models. For each topic, illustrative examples will be employed during the lectures and tutorials."
2529,HE3001,MICROECONOMICS III,3.0 AU,NA,No,Letter Graded,HE2001,HE3601,"In HE1001 Microeconomics I and HE2001 Microeconomics II, we have covered the core tenets of decision making by firms and individuals, and how perfect competition translates this into efficient outcomes under specific conditions. The main aim of this course is to extend our framework to contexts with less than ?perfect? settings. We will first study the basics of game theory, analysing strategic interactions between small numbers of agents and discuss its applications. Subsequently, we will study various kinds of market frictions and how they can lead to sub-optimal outcomes in the market, covering possible solutions. This will include classical ones like asymmetric information, classical externalities and common access and also newer ones like information technology. Lastly, we will also introduce behavioural economics and how social and psychological elements can be applied to traditional topics in Economics."
2530,HE3002,MACROECONOMICS III,3.0 AU,NA,No,Letter Graded,HE2002,"HE3602, HE4002, MH3310",This course aims to provide students a broad picture on the pattern of economic growth and development both over time and across countries in the world. It also plans to equip the students with the necessary theoretical tools to understand a set of seminal works and workhorse models in the literature that attempt to understand the empirical pattern.
2531,HE3004,MATHEMATICS FOR ECONOMISTS II,3.0 AU,NA,No,Letter Graded,HE2001 & HE2003 (Not Applicable to MAEO) OR HE2003 (Not Applicable to MAEO) & HE5092,HE3604,"Introductory and intermediate economics courses (Microeconomics and Macroeconomics) heavily use intuition and graphs to analyze economic issues. An alternative (complementary) approach is the use of mathematics (mainly calculus and linear algebra) to derive more clear-cut conclusions. In Microeconomics applications, you will learn to perform optimization exercises for various decision makers (consumers, producers, etc.), and perform comparative statics analysis. In Macroeconomics applications, you will learn to use functions to represent the various sectors of the economy and combine calculus with linear algebra techniques to analyze and compare the effectiveness of fiscal and monetary policies. In the second part of the course you will be introduced to the concept of economic dynamics and the use of differential and difference equations in analyzing the dynamic stability of economic systems."
2532,HE3005,ENVIRONMENTAL ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HU9001 OR HE5091,,"This course covers the valuation of environmental quality, assessment of environmental damages. Analytical tools needed for the evaluation of projects which affects the environment such as cost-benefit analysis, and environment impact analysis will also be presented. Further topics will include aspects of sustainable development, the problems associated with natural resource management, and select topics on international environmental issues as in global warming and climate change, and transboundary pollution."
2533,HE3010,MONEY & BANKING,3.0 AU,NA,Yes,Letter Graded,HE2002,HE2007,"This course offers a systematic analysis of monetary theories and the financial system. Apart from exposing you to different approaches in monetary analysis, the course places a special emphasis on the up-to-date analysis of how costs affect financial structure and monetary policy. The course will cover the structure and importance of the financial system, the functions of money, behavior of interest rates, financial structure and asymmetric information, bank management and regulation, debates on macroeconomic and monetary policies, the targets and instruments of monetary policies, the transmission mechanism of monetary policy and its effectiveness, money and inflation, rational expectations and its applications."
2534,HE3021,DEVELOPMENT ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,HE3621,"This course will focus on microeconomic analysis of issues in developing countries. The main question will be: what can be done to help the world's poor to improve their wellbeing? Through this course, you will gain a basic understanding of development economics in topics such as poverty, health, education, and governance. You will also have the opportunity to connect these theoretical ideas to real world issues."
2535,HE3022,PUBLIC ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HE5091,,"This course aims to study the role of government in addressing market failures, within social domains such as education, healthcare, and retirement financing, through policies like taxation and subsidies. The course is for students interested in topics such as taxation, education, healthcare financing, government budgets, economic efficiency, and equity. The course prepares you for a career in government (e.g. Ministry of Finance, Central Provident Fund), private sector (policy think tanks and consultancies addressing and advising on market failures), and academia."
